SurveyYear,Province,HouseholdID,PersonNumber,ProvinceCode,Age,SexCode,EducationLevelCode,WageWorkCode,BusinessWorkCode,VolunteerWorkCode,RetiredCode,SalaryAmountRaw,SalaryPeriodCode,SalaryCategoryCode,TransportToWorkCode,MinutesToWork,SectorCode,LookingForWorkCode,CouldStartWorkCode,EmploymentStatus1Code,EmploymentStatus2Code,LabSalaryRaw,GeoTypeCode,PersonWeight
2024,Western Cape,199124890000009001,05,1,10,2,3,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1243.51314902
2024,Western Cape,199124890000009001,06,1,3,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1243.51314902
2024,Western Cape,199124890000011701,01,1,52,1,20,1,2,2,8,2,8,19,1,8,1,8,8,1,1,20000,1,1631.03451778
2024,Western Cape,199124890000011701,02,1,50,2,22,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1631.03451778
2024,Western Cape,199124890000011701,03,1,28,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1631.03451778
2024,Western Cape,199124890000011701,04,1,24,1,25,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1631.03451778
2024,Western Cape,199124890000014401,01,1,51,1,22,1,2,2,8,2,8,14,9,3,1,8,8,1,1,44287,1,1588.52915101
2024,Western Cape,199124890000014401,02,1,51,2,22,1,2,2,8,2,8,13,9,2,1,8,8,1,1,33427,1,1588.52915101
2024,Western Cape,199124890000014401,03,1,30,2,24,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,1588.52915101
2024,Western Cape,199124890000014401,04,1,15,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1588.52915101
2024,Western Cape,199124890000017101,01,1,39,1,25,1,2,2,8,2,8,17,9,2,1,8,8,1,1,77319,1,1472.97627801
2024,Western Cape,199124890000017101,02,1,38,2,24,1,2,2,8,2,8,13,9,3,1,8,8,1,1,33427,1,1472.97627801
2024,Western Cape,199124890000017101,03,1,10,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1472.97627801
2024,Western Cape,199124890000017101,04,1,3,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1472.97627801
2024,Western Cape,199125520000003101,01,1,60,1,10,2,1,2,8,1,1,88,1,8,2,8,8,1,1,20000,1,816.435578837
2024,Western Cape,199125520000003101,02,1,53,2,12,1,2,2,8,2,8,12,9,2,1,8,8,1,1,21583,1,816.435578837
2024,Western Cape,199125520000003101,03,1,25,2,24,1,2,2,8,2,8,12,9,2,1,8,8,1,1,21583,1,816.435578837
2024,Western Cape,199125520000003101,04,1,20,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,816.435578837
2024,Western Cape,199125520000004801,01,1,37,1,20,1,2,2,8,2,8,10,9,3,1,8,8,1,1,9475,1,1095.29320841
2024,Western Cape,199125520000004801,02,1,36,2,24,1,2,2,8,2,8,9,1,8,1,8,8,1,1,6958,1,1095.29320841
2024,Western Cape,199125520000004801,03,1,7,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1095.29320841
2024,Western Cape,199125520000004801,04,1,0,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1095.29320841
2024,Western Cape,199125520000006501,01,1,55,1,12,1,2,2,8,2,8,11,10,3,1,8,8,1,1,13352,1,1918.18387027
2024,Western Cape,199125520000006501,02,1,42,2,10,1,2,2,8,2,8,11,9,3,1,8,8,1,1,13352,1,1918.18387027
2024,Western Cape,199125520000006501,03,1,17,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1918.18387027
2024,Western Cape,199125520000006501,04,1,13,2,6,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1918.18387027
2024,Western Cape,199125520000008201,01,1,40,2,24,1,2,2,8,2,8,12,1,8,1,8,8,1,1,21583,1,982.181151835
2024,Western Cape,199125520000008201,02,1,39,1,12,1,2,2,8,2,8,11,9,3,1,8,8,1,1,13352,1,982.181151835
2024,Western Cape,199125520000008201,03,1,24,1,22,1,2,2,8,1,2,88,1,8,1,8,8,1,1,12000,1,982.181151835
2024,Western Cape,199125520000011601,01,1,61,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,727.193934759
2024,Western Cape,199125520000011601,02,1,26,1,24,1,2,2,8,2,8,13,9,3,1,8,8,1,1,33427,1,727.193934759
2024,Western Cape,199125520000015001,01,1,62,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,02,1,65,1,2,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,03,1,41,1,8,1,2,2,8,2,8,9,10,2,2,8,8,1,1,6958,1,1873.99327289
2024,Western Cape,199125520000015001,04,1,38,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,05,1,35,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,06,1,30,1,9,1,2,2,8,2,8,9,10,2,2,8,8,1,1,6958,1,1873.99327289
2024,Western Cape,199125520000015001,07,1,51,1,3,1,2,2,8,2,8,8,10,2,2,8,8,1,1,5257,1,1873.99327289
2024,Western Cape,199125520000015001,08,1,17,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,09,1,28,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,10,1,15,1,5,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,11,1,18,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,12,1,16,1,6,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,13,1,11,2,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,14,1,9,2,2,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,15,1,7,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,16,1,5,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,17,1,2,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1873.99327289
2024,Western Cape,199125520000015001,18,1,0,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1873.99327289
2024,Western Cape,199125520000016701,01,1,76,2,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1001.58714699
2024,Western Cape,199125520000016701,02,1,36,1,10,1,2,2,8,3,8,88,9,6,3,8,8,1,1,6958,1,1001.58714699
2024,Western Cape,199125520000020101,01,1,40,2,24,1,2,2,8,2,8,9,9,2,1,8,8,1,1,6958,1,266.576399023
2024,Western Cape,199125520000020101,02,1,16,2,99,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,266.576399023
2024,Western Cape,199125520000020101,03,1,14,1,9,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,266.576399023
2024,Western Cape,199125520000020101,04,1,61,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,266.576399023
2024,Western Cape,199125560000001401,01,1,65,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,746.719388948
2024,Western Cape,199125560000001401,02,1,60,2,5,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,746.719388948
2024,Western Cape,199125560000001401,03,1,38,2,12,2,2,2,1,2,8,12,9,1,1,8,8,1,1,21583,1,746.719388948
2024,Western Cape,199125560000001401,04,1,12,1,6,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,746.719388948
2024,Western Cape,199125560000001401,05,1,9,1,3,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,746.719388948
2024,Western Cape,199125560000005601,01,1,50,1,9,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,722.461146038
2024,Western Cape,199125560000005601,02,1,43,2,12,1,2,2,8,2,8,14,9,2,1,8,8,1,1,44287,1,722.461146038
2024,Western Cape,199125560000005601,03,1,17,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,722.461146038
2024,Western Cape,199125560000005601,04,1,11,2,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,722.461146038
2024,Western Cape,199125560000007701,01,1,61,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,937.434650191
2024,Western Cape,199125560000007701,02,1,64,1,22,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,937.434650191
2024,Western Cape,199125560000007701,03,1,30,1,12,1,2,2,8,2,8,19,9,3,1,8,8,1,1,12000,1,937.434650191
2024,Western Cape,199125560000007701,04,1,25,1,24,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,937.434650191
2024,Western Cape,199125560000009801,01,1,68,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,806.775512068
2024,Western Cape,199125560000009801,02,1,72,1,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,806.775512068
2024,Western Cape,199125560000009801,03,1,71,2,6,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,806.775512068
2024,Western Cape,199125560000009801,04,1,39,2,12,1,2,2,8,2,8,19,5,2,1,8,8,1,1,30000,1,806.775512068
2024,Western Cape,199125560000009801,05,1,18,1,28,1,2,2,8,2,8,19,5,1,1,8,8,1,1,15000,1,806.775512068
2024,Western Cape,199125560000011901,01,1,62,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,799.286392785
2024,Western Cape,199125560000011901,02,1,32,2,9,1,2,2,8,3,8,88,8,2,1,8,8,1,1,33427,1,799.286392785
2024,Western Cape,199125560000011901,03,1,30,1,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,799.286392785
2024,Western Cape,199125560000011901,04,1,26,1,5,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,799.286392785
2024,Western Cape,199125560000011901,05,1,24,2,9,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,799.286392785
2024,Western Cape,199125560000011901,06,1,20,1,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,799.286392785
2024,Western Cape,199125560000016101,01,1,28,1,10,1,2,2,8,2,8,9,10,6,1,8,8,1,1,6958,1,1183.58624406
2024,Western Cape,199125560000016101,02,1,27,2,21,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,1183.58624406
2024,Western Cape,199125560000016101,03,1,1,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1183.58624406
2024,Western Cape,199125560000018201,01,1,76,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,524.577455219
2024,Western Cape,199125600000003101,01,1,79,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,567.471761472
2024,Western Cape,199125600000003101,02,1,82,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,567.471761472
2024,Western Cape,199125600000003101,03,1,87,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,567.471761472
2024,Western Cape,199125600000003101,04,1,42,2,24,2,1,2,8,3,8,88,10,2,1,8,8,1,1,7000,1,567.471761472
2024,Western Cape,199125600000005001,01,1,80,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,473.91111686
2024,Western Cape,199125600000005001,02,1,79,1,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,473.91111686
2024,Western Cape,199125600000005001,03,1,57,2,12,1,2,2,8,2,8,19,9,3,1,8,8,1,1,9000,1,473.91111686
2024,Western Cape,199125600000005001,04,1,23,2,28,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,473.91111686
2024,Western Cape,199125600000010701,01,1,56,2,10,1,2,2,8,2,8,10,9,2,1,8,8,1,1,9475,1,971.515675934
2024,Western Cape,199125600000010701,02,1,55,1,22,1,2,2,8,2,8,12,9,2,1,8,8,1,1,21583,1,971.515675934
2024,Western Cape,199125600000010701,03,1,27,1,12,1,2,2,8,2,8,12,9,3,1,8,8,1,1,21583,1,971.515675934
2024,Western Cape,199125600000010701,04,1,34,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,971.515675934
2024,Western Cape,199125600000010701,05,1,23,1,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,971.515675934
2024,Western Cape,199125600000010701,06,1,32,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,971.515675934
2024,Western Cape,199125600000012601,01,1,63,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,547.907201271
2024,Western Cape,199125700000000301,01,1,52,1,24,1,2,2,8,2,8,12,1,8,1,8,8,1,1,21583,1,988.97699898
2024,Western Cape,199125700000005701,01,1,40,1,12,1,2,2,8,2,8,12,10,3,1,8,8,1,1,21583,1,1748.82435585
2024,Western Cape,199125700000005701,02,1,38,2,12,1,2,2,8,2,8,12,9,3,1,8,8,1,1,21583,1,1748.82435585
2024,Western Cape,199125700000005701,03,1,22,2,22,1,2,2,8,2,8,9,10,3,1,8,8,1,1,6958,1,1748.82435585
2024,Western Cape,199125700000005701,04,1,21,1,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1748.82435585
2024,Western Cape,199125700000005701,05,1,14,2,7,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1748.82435585
2024,Western Cape,199125700000005701,06,1,7,1,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1748.82435585
2024,Western Cape,199125700000008401,01,1,30,2,12,1,2,2,8,2,8,9,6,4,1,8,8,1,1,6958,1,1028.08296005
2024,Western Cape,199125700000011101,01,1,60,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,858.192398106
2024,Western Cape,199125700000011101,02,1,21,2,17,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,858.192398106
2024,Western Cape,199125700000011101,03,1,15,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,858.192398106
2024,Western Cape,199126000000000201,01,1,78,1,6,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,612.094999805
2024,Western Cape,199126000000000201,02,1,77,2,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,612.094999805
2024,Western Cape,199126000000001901,01,1,32,1,10,1,2,2,8,2,8,20,9,2,1,8,8,1,1,5200,1,1528.55180957
2024,Western Cape,199126000000001901,02,1,33,2,12,1,2,2,8,2,8,20,2,1,1,8,8,1,1,5000,1,1528.55180957
2024,Western Cape,199126000000001901,03,1,9,1,3,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1528.55180957
2024,Western Cape,199126000000001901,04,1,6,1,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1528.55180957
2024,Western Cape,199126000000001901,05,1,1,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1528.55180957
2024,Western Cape,199126000000003601,01,1,65,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,670.245413647
2024,Western Cape,199126000000003601,02,1,15,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,670.245413647
2024,Western Cape,199126000000003601,03,1,12,2,6,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,670.245413647
2024,Western Cape,199126000000003601,04,1,7,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,670.245413647
2024,Western Cape,199126000000003602,01,1,40,1,7,1,2,2,8,2,8,11,9,3,1,8,8,1,1,13352,1,1490.80398454
2024,Western Cape,199126000000003602,02,1,32,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1490.80398454
2024,Western Cape,199126000000003602,03,1,13,2,7,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1490.80398454
2024,Western Cape,199126000000003602,04,1,12,2,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1490.80398454
2024,Western Cape,199126000000003602,05,1,8,1,2,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1490.80398454
2024,Western Cape,199126000000005301,01,1,60,2,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,331.366534729
2024,Western Cape,199126000000005301,02,1,69,2,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,331.366534729
2024,Western Cape,199126000000005301,03,1,17,2,6,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,331.366534729
2024,Western Cape,199126000000005301,04,1,11,1,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,331.366534729
2024,Western Cape,199126000000007001,01,1,41,1,10,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,1167.61977727
2024,Western Cape,199126000000007001,02,1,35,2,22,1,2,1,8,2,8,12,9,2,1,8,8,1,1,21583,1,1167.61977727
2024,Western Cape,199126000000007001,03,1,39,2,22,1,2,2,8,2,8,14,10,3,1,8,8,1,1,44287,1,1167.61977727
2024,Western Cape,199126000000008701,01,1,79,1,3,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1398.88904166
2024,Western Cape,199126000000008701,02,1,70,2,29,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1398.88904166
2024,Western Cape,199126000000008701,03,1,49,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1398.88904166
2024,Western Cape,199126000000008701,04,1,38,1,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,1398.88904166
2024,Western Cape,199126000000008701,05,1,35,1,11,1,2,2,8,2,8,11,9,4,1,8,8,1,1,13352,1,1398.88904166
2024,Western Cape,199126000000008701,06,1,31,2,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,1398.88904166
2024,Western Cape,199126000000008701,07,1,25,1,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,1398.88904166
2024,Western Cape,199126000000008701,08,1,22,2,9,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,1398.88904166
2024,Western Cape,199126000000008701,09,1,15,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1398.88904166
2024,Western Cape,199126000000008701,10,1,13,2,6,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1398.88904166
2024,Western Cape,199126000000008701,11,1,10,1,3,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1398.88904166
2024,Western Cape,199126000000008701,12,1,9,2,3,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1398.88904166
2024,Western Cape,199126000000010401,01,1,67,1,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1315.13681196
2024,Western Cape,199126000000010401,02,1,65,2,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1315.13681196
2024,Western Cape,199126000000010401,03,1,46,1,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1315.13681196
2024,Western Cape,199126000000010401,04,1,28,2,12,1,2,2,8,2,8,8,6,4,1,8,8,1,1,5257,1,1315.13681196
2024,Western Cape,199126000000010401,05,1,6,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1315.13681196
2024,Western Cape,199126000000012101,01,1,59,1,5,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,762.789987686
2024,Western Cape,199126000000013801,01,1,21,2,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,631.280844659
2024,Western Cape,199126000000013801,02,1,16,1,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,631.280844659
2024,Western Cape,199126040000001701,01,1,69,2,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,684.755443276
2024,Western Cape,199126040000001701,02,1,31,2,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,684.755443276
2024,Western Cape,199126040000003801,01,1,54,1,8,1,2,2,8,2,8,8,6,4,1,8,8,1,1,5257,1,1406.74958904
2024,Western Cape,199126040000003801,02,1,53,2,12,1,2,2,8,2,8,7,6,4,1,8,8,1,1,3929,1,1406.74958904
2024,Western Cape,199126040000003801,03,1,26,1,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,1406.74958904
2024,Western Cape,199126040000003801,04,1,25,1,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,1406.74958904
2024,Western Cape,199126040000003801,05,1,22,2,12,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,1,1406.74958904
2024,Western Cape,199126040000003801,06,1,13,1,8,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1406.74958904
2024,Western Cape,199126040000005901,01,1,47,1,29,1,2,2,8,2,8,7,10,6,1,8,8,1,1,3929,1,872.668704826
2024,Western Cape,199126040000005901,02,1,17,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,872.668704826
2024,Western Cape,199126040000005901,03,1,16,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,872.668704826
2024,Western Cape,199126040000005901,04,1,13,1,8,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,872.668704826
2024,Western Cape,199126040000008001,01,1,64,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,270.805802905
2024,Western Cape,199126040000008001,02,1,14,1,9,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,270.805802905
2024,Western Cape,199126040000008001,03,1,6,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,270.805802905
2024,Western Cape,199126040000010101,01,1,60,2,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,611.424444208
2024,Western Cape,199126040000010101,02,1,23,1,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,611.424444208
2024,Western Cape,199126040000010101,03,1,19,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,611.424444208
2024,Western Cape,199126040000010101,04,1,8,2,2,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,611.424444208
2024,Western Cape,199126040000012201,01,1,36,1,22,1,2,2,8,2,8,11,6,3,1,8,8,1,1,13352,1,1351.07290658
2024,Western Cape,199126040000012201,02,1,33,2,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,1351.07290658
2024,Western Cape,199126040000012201,03,1,14,2,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1351.07290658
2024,Western Cape,199126040000012201,04,1,7,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1351.07290658
2024,Western Cape,199126040000012201,05,1,3,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1351.07290658
2024,Western Cape,199126040000012201,06,1,32,1,12,1,2,2,8,2,8,8,6,3,1,8,8,1,1,5257,1,1351.07290658
2024,Western Cape,199126040000014301,01,1,49,1,12,1,2,2,8,2,8,8,10,6,1,8,8,1,1,5257,1,1138.04711875
2024,Western Cape,199126040000014301,02,1,33,2,22,1,2,2,8,2,8,8,5,3,1,8,8,1,1,5257,1,1138.04711875
2024,Western Cape,199126040000014301,03,1,18,1,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1138.04711875
2024,Western Cape,199127000000002301,01,1,63,2,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,913.713209788
2024,Western Cape,199127000000002301,02,1,35,1,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,913.713209788
2024,Western Cape,199127000000002301,03,1,19,1,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,913.713209788
2024,Western Cape,199127000000008701,01,1,36,1,12,1,2,2,8,2,8,8,10,1,1,8,8,1,1,5257,1,1106.11883981
2024,Western Cape,199127000000008701,02,1,33,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,1106.11883981
2024,Western Cape,199127000000008701,03,1,9,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1106.11883981
2024,Western Cape,199127000000008701,04,1,6,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1106.11883981
2024,Western Cape,199127000000008701,05,1,3,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1106.11883981
2024,Western Cape,199127000000011901,01,1,56,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,697.557657861
2024,Western Cape,199127000000011901,02,1,22,1,12,2,2,2,2,8,8,88,88,8,8,1,8,9,3,888888888,1,697.557657861
2024,Western Cape,199127000000015101,01,1,53,2,11,1,2,2,8,1,2,88,5,3,2,8,8,1,1,3500,1,913.335645697
2024,Western Cape,199127000000015101,02,1,27,1,24,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,913.335645697
2024,Western Cape,199127000000015101,03,1,23,2,25,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,913.335645697
2024,Western Cape,199127000000015101,04,1,18,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,1,913.335645697
2024,Western Cape,199127000000015101,05,1,2,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,913.335645697
2024,Western Cape,199127000000015101,06,1,1,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,913.335645697
2024,Western Cape,199127000000018301,01,1,39,1,12,1,2,2,8,1,1,88,5,2,1,8,8,1,1,7000,1,1172.8708651
2024,Western Cape,199127000000018301,02,1,30,2,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,1172.8708651
2024,Western Cape,199127000000018301,03,1,7,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1172.8708651
2024,Western Cape,199127000000018301,04,1,2,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1172.8708651
2024,Western Cape,199127000000021501,01,1,30,2,7,1,2,2,8,1,2,88,2,2,2,8,8,1,1,1500,1,760.299245101
2024,Western Cape,199127000000024701,01,1,31,1,10,1,2,2,8,1,1,88,5,1,1,8,8,1,1,2000,1,939.472791156
2024,Western Cape,199128210000014001,01,1,37,2,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,1,1003.37675649
2024,Western Cape,199128210000014001,02,1,8,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1003.37675649
2024,Western Cape,199128210000024201,01,1,30,2,11,1,2,2,8,1,1,88,5,2,1,8,8,1,1,4800,1,1053.04670891
2024,Western Cape,199128210000024201,02,1,30,2,12,1,2,2,8,1,1,88,5,3,1,8,8,1,1,4000,1,1053.04670891
2024,Western Cape,199128210000024201,03,1,12,1,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1053.04670891
2024,Western Cape,199128210000024201,04,1,6,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,1,1053.04670891
